,PH,PL
2003-03-28,868.4583333333333,869.8333333333334
2003-03-31,852.9583333333333,855.8333333333334
2003-04-01,860.0833333333333,855.0833333333334
2003-04-02,879.7083333333333,872.0833333333334
2003-04-03,880.7916666666667,888.4166666666666
2003-04-04,883.1666666666667,882.1666666666666
2003-04-07,886.5416666666667,900.1666666666666
2003-04-08,884.0833333333333,886.5833333333334
2003-04-09,874.75,883.75
2003-04-10,875.1666666666667,870.4166666666666
2003-04-11,875.2083333333333,881.0833333333334
2003-04-14,887.6666666666667,877.6666666666666
2003-04-15,896.5,889.75
2003-04-16,887.5,898.75
2003-04-17,894.375,888.75
2003-04-21,897.75,897.0
2003-04-22,910.8333333333333,899.8333333333334
2003-04-23,921.3333333333333,917.8333333333334
2003-04-24,915.5,917.75
2003-04-25,905.4583333333333,911.3333333333334
2003-04-28,916.2083333333333,909.3333333333334
2003-04-29,921.25,922.0
2003-04-30,920.9166666666667,920.6666666666666
2003-05-01,917.75,911.0
2003-05-02,930.1666666666667,923.1666666666666
2003-05-05,932.0,934.25
2003-05-06,938.7916666666667,935.9166666666666
2003-05-07,935.0416666666667,936.6666666666666
2003-05-08,926.5833333333333,929.8333333333334
2003-05-09,935.2916666666667,929.4166666666666
2003-05-12,947.0,940.25
2003-05-13,947.75,947.75
2003-05-14,945.625,946.75
2003-05-15,950.2916666666667,947.4166666666666
2003-05-16,949.125,948.75
2003-05-19,930.2083333333333,938.3333333333334
2003-05-20,924.0,923.25
2003-05-21,925.9166666666667,922.6666666666666
2003-05-22,934.7083333333333,931.5833333333334
2003-05-23,936.7916666666667,935.4166666666666
2003-05-26,939.0833333333333,937.8333333333334
2003-05-27,951.375,942.0
2003-05-28,957.7083333333333,959.8333333333334
2003-05-29,955.8333333333333,960.5833333333334
2003-05-30,966.2083333333333,960.0833333333334
2003-06-02,974.3333333333333,977.5833333333334
2003-06-03,975.9583333333333,972.0833333333334
2003-06-04,988.875,981.75
2003-06-05,993.625,987.25
2003-06-06,995.9166666666667,1005.4166666666666
2003-06-09,983.7083333333333,988.8333333333334
2003-06-10,990.0416666666667,984.9166666666666
2003-06-11,999.8333333333333,992.5833333333334
2003-06-12,1004.4583333333333,1001.3333333333334
2003-06-13,995.8333333333333,999.0833333333334
2003-06-16,1011.625,1000.0
2003-06-17,1016.0416666666667,1016.9166666666666
2003-06-18,1014.5833333333333,1014.8333333333334
2003-06-19,1003.0416666666667,1011.4166666666666
2003-06-20,1005.6649983723958,1002.9800008138021
2003-06-23,987.0416666666667,990.1666666666666
2003-06-24,986.625,987.0
2003-06-25,979.7083333333333,987.8333333333334
2003-06-26,986.9166666666667,982.1666666666666
2003-06-27,980.5,987.25
2003-06-30,979.4583333333333,983.0833333333334
2003-07-01,982.9583333333333,973.0833333333334
2003-07-02,996.1666666666667,990.6666666666666
2003-07-03,988.125,990.0
2003-07-07,1004.7083333333333,996.3333333333334
2003-07-08,1010.9583333333333,1006.3333333333334
2003-07-09,1006.6666666666667,1008.6666666666666
2003-07-10,994.5,996.75
2003-07-11,1000.75,996.25
2003-07-14,1008.625,1011.25
2003-07-15,1006.6666666666667,1008.6666666666666
2003-07-16,1000.7916666666667,1003.1666666666666
2003-07-17,987.2916666666667,991.9166666666666
2003-07-18,993.7916666666667,988.6666666666666
2003-07-21,984.625,989.5
2003-07-22,990.125,985.25
2003-07-23,991.4583333333333,988.3333333333334
2003-07-24,988.0,996.25
2003-07-25,998.2916666666667,987.9166666666666
2003-07-28,999.6666666666667,1001.6666666666666
2003-07-29,994.25,995.0
2003-07-30,992.2916666666667,994.6666666666666
2003-07-31,996.0833333333333,1001.5833333333334
2003-08-01,986.2916666666667,991.6666666666666
2003-08-04,983.4583333333333,978.0833333333334
2003-08-05,968.0833333333333,978.8333333333334
2003-08-06,970.625,972.5
2003-08-07,977.5416666666667,971.6666666666666
2003-08-08,982.375,980.5
2003-08-11,985.4166666666667,982.9166666666666
2003-08-12,993.2083333333333,987.8333333333334
2003-08-13,990.375,992.25
2003-08-14,992.0,989.75
2003-08-15,992.9583333333333,985.3333333333334
2003-08-18,1002.5,998.75
2003-08-19,1006.5833333333333,1002.3333333333334
2003-08-20,1004.1666666666667,1004.6666666666666
2003-08-21,1007.625,1009.5
2003-08-22,1000.6666666666667,1010.1666666666666
2003-08-25,997.7083333333333,994.5833333333334
2003-08-26,998.75,993.5
2003-08-27,1000.5416666666667,999.9166666666666
2003-08-28,1004.875,1000.75
2003-08-29,1011.5416666666667,1007.9166666666666
2003-09-01,1016.125,1013.5
2003-09-02,1024.2083333333333,1015.8333333333334
2003-09-03,1031.3333333333335,1029.3333333333333
2003-09-04,1032.2916666666665,1029.4166666666667
2003-09-05,1027.75,1029.25
2003-09-08,1034.3333333333335,1030.8333333333333
2003-09-09,1030.2083333333335,1033.8333333333333
2003-09-10,1019.5833333333333,1022.8333333333334
2003-09-11,1021.5,1020.75
2003-09-12,1021.5,1017.0
2003-09-15,1020.375,1023.0
2003-09-16,1031.3333333333333,1021.8333333333334
2003-09-17,1032.4583333333335,1033.0833333333333
2003-09-18,1042.1666666666665,1035.9166666666667
2003-09-19,1044.441650390625,1043.9666748046875
2003-09-22,1027.0833333333333,1029.5833333333335
2003-09-23,1029.9583333333335,1028.3333333333333
2003-09-24,1015.5833333333333,1025.5833333333335
2003-09-25,1005.4583333333333,1013.5833333333334
2003-09-26,1000.6666666666667,1004.1666666666666
2003-09-29,1007.5416666666667,1002.4166666666666
2003-09-30,999.7916666666667,1002.1666666666666
2003-10-01,1018.0,1007.5
2003-10-02,1023.4166666666667,1020.1666666666666
2003-10-03,1033.3333333333335,1032.8333333333333
2003-10-06,1037.5416666666665,1034.6666666666667
2003-10-07,1040.25,1034.25
2003-10-08,1039.7916666666665,1039.1666666666667
2003-10-09,1044.0416666666665,1045.6666666666667
2003-10-10,1044.75,1042.5
2003-10-13,1049.25,1048.5
2003-10-14,1051.4166666666665,1048.1666666666667
2003-10-15,1050.875,1055.0
2003-10-16,1053.4166666666665,1050.9166666666667
2003-10-17,1044.625,1050.25
2003-10-20,1048.4583333333335,1043.0833333333333
2003-10-21,1049.0416666666665,1050.6666666666667
2003-10-22,1037.125,1042.0
2003-10-23,1033.0416666666665,1031.6666666666667
2003-10-24,1032.75,1026.0
2003-10-27,1036.1666666666665,1037.4166666666667
2003-10-28,1047.4583333333335,1040.5833333333333
2003-10-29,1050.625,1048.75
2003-10-30,1053.4583333333335,1053.3333333333333
2003-10-31,1054.4583333333335,1054.3333333333333
2003-11-03,1059.0,1058.25
2003-11-04,1057.6666666666665,1058.9166666666667
2003-11-05,1056.9583333333335,1052.3333333333333
2003-11-06,1061.3333333333335,1054.8333333333333
2003-11-07,1057.75,1064.5
2003-11-10,1052.1666666666665,1054.9166666666667
2003-11-11,1050.375,1049.25
2003-11-12,1060.25,1055.0
2003-11-13,1062.3333333333335,1060.3333333333333
2003-11-14,1056.2083333333335,1062.8333333333333
2003-11-17,1047.7083333333335,1045.3333333333333
2003-11-18,1040.0833333333335,1047.0833333333333
2003-11-19,1044.7916666666665,1041.1666666666667
2003-11-20,1039.2083333333335,1045.8333333333333
2003-11-21,1040.375,1037.75
2003-11-24,1052.4583333333335,1046.3333333333333
2003-11-25,1058.0416666666665,1057.4166666666667
2003-11-26,1060.4583333333335,1056.5833333333333
2003-11-27,1063.5416666666665,1062.1666666666667
2003-11-28,1062.5,1061.75
2003-12-01,1072.0416666666665,1066.1666666666667
2003-12-02,1072.2083333333335,1072.8333333333333
2003-12-03,1071.4166666666665,1075.6666666666667
2003-12-04,1073.5416666666665,1070.6666666666667
2003-12-05,1067.875,1069.75
2003-12-08,1072.2083333333335,1066.8333333333333
2003-12-09,1067.25,1072.5
2003-12-10,1064.8333333333335,1062.0833333333333
2003-12-11,1075.375,1069.75
2003-12-12,1078.1666666666665,1074.9166666666667
2003-12-15,1077.1666666666665,1087.4166666666667
2003-12-16,1078.875,1075.5
2003-12-17,1081.4583333333335,1078.3333333333333
2003-12-18,1093.375,1086.25
2003-12-19,1096.239990234375,1095.1300048828125
2003-12-22,1095.75,1089.75
2003-12-23,1098.3333333333335,1097.8333333333333
2003-12-24,1097.7916666666665,1097.1666666666667
2003-12-26,1098.9166666666665,1100.1666666666667
2003-12-29,1110.5416666666665,1103.9166666666667
2003-12-30,1112.5,1111.75
2003-12-31,1114.7083333333335,1112.3333333333333
2004-01-02,1114.5833333333335,1116.3333333333333
2004-01-05,1123.375,1118.5
2004-01-06,1126.1666666666665,1123.6666666666667
2004-01-07,1128.9166666666665,1124.1666666666667
2004-01-08,1133.7083333333335,1131.3333333333333
2004-01-09,1126.6666666666665,1131.6666666666667
2004-01-12,1131.625,1126.75
2004-01-13,1126.3333333333335,1126.5833333333333
2004-01-14,1134.4583333333335,1129.0833333333333
2004-01-15,1137.0833333333335,1133.5833333333333
2004-01-16,1142.1666666666665,1139.6666666666667
2004-01-19,1141.875,1143.75
2004-01-20,1142.7083333333335,1143.3333333333333
2004-01-21,1149.25,1144.0
2004-01-22,1149.4583333333335,1150.8333333333333
2004-01-23,1145.9166666666665,1147.9166666666667
2004-01-26,1156.6666666666665,1148.9166666666667
2004-01-27,1149.4583333333335,1155.3333333333333
2004-01-28,1136.625,1143.75
2004-01-29,1134.25,1131.25
2004-01-30,1134.7083333333335,1133.8333333333333
2004-02-02,1139.4583333333335,1139.3333333333333
2004-02-03,1138.0,1138.0
2004-02-04,1130.25,1134.0
2004-02-05,1131.4583333333335,1131.3333333333333
2004-02-06,1142.1666666666665,1136.6666666666667
2004-02-09,1145.25,1146.0
2004-02-10,1147.875,1146.75
2004-02-11,1158.5,1153.25
2004-02-12,1157.0,1160.0
2004-02-13,1151.9583333333335,1155.5833333333333
2004-02-16,1152.5833333333335,1151.3333333333333
2004-02-17,1160.0,1155.5
2004-02-18,1157.0,1159.25
2004-02-19,1153.7916666666665,1158.4166666666667
2004-02-20,1148.9583333333335,1149.5833333333333
2004-02-23,1145.75,1147.25
2004-02-24,1143.5833333333335,1143.8333333333333
2004-02-25,1147.3333333333335,1145.3333333333333
2004-02-26,1148.0,1147.25
2004-02-27,1150.0833333333335,1151.8333333333333
2004-03-01,1158.9583333333335,1154.3333333333333
2004-03-02,1154.875,1157.5
2004-03-03,1154.8333333333335,1152.0833333333333
2004-03-04,1158.5833333333335,1156.5833333333333
2004-03-05,1161.875,1159.25
2004-03-08,1151.5416666666665,1159.1666666666667
2004-03-09,1145.2083333333335,1147.3333333333333
2004-03-10,1128.7083333333335,1139.0833333333333
2004-03-11,1113.8333333333335,1123.8333333333333
2004-03-12,1121.6666666666665,1113.9166666666667
2004-03-15,1113.25,1119.25
2004-03-16,1115.4583333333335,1112.3333333333333
2004-03-17,1126.9583333333335,1121.5833333333333
2004-03-18,1127.75,1123.25
2004-03-19,1126.7867024739585,1131.6066487630208
2004-03-22,1099.6666666666665,1103.9166666666667
2004-03-23,1097.5,1101.25
2004-03-24,1096.375,1096.0
2004-03-25,1108.875,1102.5
2004-03-26,1112.0416666666665,1115.1666666666667
2004-03-29,1124.4166666666665,1117.4166666666667
2004-03-30,1129.7083333333335,1125.8333333333333
2004-03-31,1129.9166666666665,1129.6666666666667
2004-04-01,1137.0416666666665,1132.6666666666667
2004-04-02,1145.8333333333335,1142.3333333333333
2004-04-05,1151.75,1147.25
2004-04-06,1149.8333333333335,1150.0833333333333
2004-04-07,1147.0833333333335,1146.5833333333333
2004-04-08,1145.9166666666665,1150.1666666666667
2004-04-12,1148.0833333333335,1145.3333333333333
2004-04-13,1136.5416666666665,1146.4166666666667
2004-04-14,1133.625,1130.25
2004-04-15,1130.4166666666665,1131.6666666666667
2004-04-16,1137.3333333333335,1132.3333333333333
2004-04-19,1138.0833333333335,1136.0833333333333
2004-04-20,1123.2916666666665,1134.6666666666667
2004-04-21,1126.5,1123.5
2004-04-22,1139.5416666666665,1132.9166666666667
2004-04-23,1143.9166666666665,1142.1666666666667
2004-04-26,1142.875,1142.5
2004-04-27,1143.8333333333335,1146.3333333333333
2004-04-28,1130.375,1136.0
2004-04-29,1120.0833333333335,1123.3333333333333
2004-04-30,1112.7916666666665,1118.1666666666667
2004-05-03,1119.375,1114.5
2004-05-04,1121.8333333333335,1125.8333333333333
2004-05-05,1125.8333333333335,1122.3333333333333
2004-05-06,1118.1666666666665,1118.6666666666667
2004-05-07,1103.9166666666665,1114.1666666666667
2004-05-10,1089.8333333333335,1093.8333333333333
2004-05-11,1095.9166666666665,1091.9166666666667
2004-05-12,1100.0,1088.75
2004-05-13,1099.7083333333335,1102.5833333333333
2004-05-14,1099.4583333333335,1098.5833333333333
2004-05-17,1090.8333333333335,1091.8333333333333
2004-05-18,1095.0,1094.25
2004-05-19,1094.75,1103.75
2004-05-20,1094.7916666666665,1092.6666666666667
2004-05-21,1098.0833333333335,1099.8333333333333
2004-05-24,1101.4583333333335,1101.3333333333333
2004-05-25,1113.9583333333335,1103.3333333333333
2004-05-26,1119.9583333333335,1116.8333333333333
2004-05-27,1126.6666666666665,1123.4166666666667
2004-05-28,1125.375,1125.75
2004-05-31,1126.2916666666665,1125.6666666666667
2004-06-01,1125.0416666666665,1121.4166666666667
2004-06-02,1129.7916666666665,1127.6666666666667
2004-06-03,1121.75,1127.0
2004-06-04,1128.0,1127.25
2004-06-07,1142.5833333333335,1134.5833333333333
2004-06-08,1146.0416666666665,1143.1666666666667
2004-06-09,1138.25,1143.5
2004-06-10,1140.25,1136.5
2004-06-11,1140.9583333333335,1139.3333333333333
2004-06-14,1131.5,1134.5
2004-06-15,1138.25,1136.0
2004-06-16,1138.2083333333335,1138.8333333333333
2004-06-17,1136.2916666666665,1134.9166666666667
2004-06-18,1134.566650390625,1134.4666748046875
2004-06-21,1135.75,1140.25
2004-06-22,1138.25,1133.0
2004-06-23,1147.0416666666665,1141.1666666666667
2004-06-24,1146.7916666666665,1148.4166666666667
2004-06-25,1141.75,1146.25
2004-06-28,1138.9583333333335,1145.5833333333333
2004-06-29,1139.875,1137.25
2004-06-30,1144.9166666666665,1143.1666666666667
2004-07-01,1133.5,1140.25
2004-07-02,1130.8333333333335,1131.0833333333333
2004-07-05,1129.3333333333335,1129.5833333333333
2004-07-06,1121.9166666666665,1127.6666666666667
2004-07-07,1122.9166666666665,1122.6666666666667
2004-07-08,1116.7083333333335,1119.5833333333333
2004-07-09,1117.75,1117.75
2004-07-12,1117.7083333333335,1115.3333333333333
2004-07-13,1119.0,1118.25
2004-07-14,1116.9166666666665,1118.9166666666667
2004-07-15,1110.3333333333335,1115.8333333333333
2004-07-16,1108.9166666666665,1112.4166666666667
2004-07-19,1104.4166666666665,1106.4166666666667
2004-07-20,1114.75,1108.0
2004-07-21,1099.5833333333335,1111.8333333333333
2004-07-22,1097.875,1095.25
2004-07-23,1091.375,1094.0
2004-07-26,1088.0833333333335,1088.3333333333333
2004-07-27,1096.4583333333335,1093.3333333333333
2004-07-28,1098.5416666666665,1092.6666666666667
2004-07-29,1104.5416666666665,1102.4166666666667
2004-07-30,1105.6666666666665,1104.6666666666667
2004-08-02,1109.2916666666665,1105.6666666666667
2004-08-03,1103.6666666666665,1107.9166666666667
2004-08-04,1101.5416666666665,1100.1666666666667
2004-08-05,1086.6666666666665,1096.1666666666667
2004-08-06,1071.2916666666665,1079.6666666666667
2004-08-09,1069.7916666666665,1071.4166666666667
2004-08-10,1079.625,1074.75
2004-08-11,1079.25,1074.75
2004-08-12,1070.5,1075.75
2004-08-13,1070.4583333333335,1068.0833333333333
2004-08-16,1080.2916666666665,1073.6666666666667
2004-08-17,1087.4166666666665,1085.6666666666667
2004-08-18,1097.0,1089.5
2004-08-19,1096.0416666666665,1095.4166666666667
2004-08-20,1102.125,1097.25
2004-08-23,1101.8333333333335,1103.5833333333333
2004-08-24,1102.25,1101.5
2004-08-25,1107.375,1103.25
2004-08-26,1109.4583333333335,1109.3333333333333
2004-08-27,1112.6666666666665,1110.9166666666667
2004-08-30,1105.3333333333335,1109.3333333333333
2004-08-31,1107.5833333333335,1103.3333333333333
2004-09-01,1110.7916666666665,1107.9166666666667
2004-09-02,1122.125,1115.0
2004-09-03,1120.3333333333335,1122.8333333333333
2004-09-06,1122.7083333333335,1121.0833333333333
2004-09-07,1126.375,1123.75
2004-09-08,1124.0833333333335,1125.0833333333333
2004-09-09,1122.5416666666665,1122.6666666666667
2004-09-10,1127.0416666666665,1123.4166666666667
2004-09-13,1132.3333333333335,1131.0833333333333
2004-09-14,1133.75,1131.5
2004-09-15,1126.7083333333335,1131.0833333333333
2004-09-16,1128.7916666666665,1128.1666666666667
2004-09-17,1131.5133463541665,1129.9933268229167
2004-09-20,1128.0833333333335,1130.5833333333333
2004-09-21,1132.125,1131.75
2004-09-22,1120.25,1127.0
2004-09-23,1113.5,1117.25
2004-09-24,1116.25,1115.5
2004-09-27,1111.375,1114.75
2004-09-28,1113.7916666666665,1110.9166666666667
2004-09-29,1118.9583333333335,1115.0833333333333
2004-09-30,1119.4166666666665,1117.6666666666667
2004-10-01,1134.7083333333335,1124.0833333333333
2004-10-04,1140.7083333333335,1141.3333333333333
2004-10-05,1141.375,1141.0
2004-10-06,1146.375,1142.25
2004-10-07,1138.25,1143.5
2004-10-08,1129.0416666666665,1135.1666666666667
2004-10-11,1130.5,1129.0
2004-10-12,1127.125,1126.0
2004-10-13,1119.3333333333335,1125.5833333333333
2004-10-14,1109.9166666666665,1115.6666666666667
2004-10-15,1113.125,1112.75
2004-10-18,1116.625,1112.5
2004-10-19,1110.75,1117.5
2004-10-20,1105.8333333333335,1103.0833333333333
2004-10-21,1111.375,1107.25
2004-10-22,1103.0833333333335,1109.3333333333333
2004-10-25,1099.3333333333335,1096.5833333333333
2004-10-26,1113.75,1105.5
2004-10-27,1127.0833333333335,1119.0833333333333
2004-10-28,1131.9166666666665,1130.1666666666667
2004-10-29,1134.5833333333335,1132.5833333333333
2004-11-01,1135.5416666666665,1134.9166666666667
2004-11-02,1136.7916666666665,1140.6666666666667
2004-11-03,1147.7083333333335,1140.8333333333333
2004-11-04,1162.6666666666665,1154.1666666666667
2004-11-05,1171.8333333333335,1169.0833333333333
2004-11-08,1170.9583333333335,1169.3333333333333
2004-11-09,1169.9583333333335,1172.0833333333333
2004-11-10,1170.375,1172.25
2004-11-11,1177.3333333333335,1173.0833333333333
2004-11-12,1186.25,1181.75
2004-11-15,1190.0833333333335,1187.3333333333333
2004-11-16,1183.5833333333335,1186.8333333333333
2004-11-17,1189.0,1188.25
2004-11-18,1189.4583333333335,1187.8333333333333
2004-11-19,1179.0,1184.25
2004-11-22,1181.25,1176.0
2004-11-23,1183.1666666666665,1179.9166666666667
2004-11-24,1186.5416666666665,1185.1666666666667
2004-11-25,1190.375,1187.75
2004-11-29,1182.9166666666665,1188.6666666666667
2004-11-30,1179.75,1182.0
2004-12-01,1192.7083333333335,1186.5833333333333
2004-12-02,1195.7916666666665,1196.6666666666667
2004-12-03,1195.2083333333335,1198.0833333333333
2004-12-06,1194.25,1194.25
2004-12-07,1185.25,1192.75
2004-12-08,1187.7916666666665,1184.1666666666667
2004-12-09,1191.5,1185.5
2004-12-10,1194.2916666666665,1192.9166666666667
2004-12-13,1203.5,1198.25
2004-12-14,1208.125,1205.5
2004-12-15,1209.1666666666665,1207.4166666666667
2004-12-16,1208.875,1207.75
2004-12-17,1198.6749674479165,1208.3500162760417
2004-12-20,1204.5,1206.75
2004-12-21,1211.2916666666665,1206.1666666666667
2004-12-22,1215.8333333333335,1215.3333333333333
2004-12-23,1217.0833333333335,1218.0833333333333
2004-12-27,1214.7083333333335,1218.3333333333333
2004-12-28,1219.4166666666665,1216.1666666666667
2004-12-29,1221.3333333333335,1219.3333333333333
2004-12-30,1220.25,1221.75
2004-12-31,1219.25,1220.75
